net balance,S&P 500,SP,BofA AAA US ,BofA,MCSI REIT Index,MCSI
1.47062908,,,777.710,-0.31,,
1.096750024,,,777.420,-0.04,,
1.133274395,,,778.780,0.17,,
0.6733615167,,,781.600,0.36,,
-1.020323471,,,779.620,-0.25,,
-1.030841387,,,781.780,0.28,,
0.2593830508,,,782.990,0.15,,
-0.5194418602,,,786.470,0.44,,
-0.5221541474,,,786.530,0.01,,
0.8517612824,,,788.680,0.27,,
-0.5204618157,,,793.010,0.55,,
-1.046369585,,,792.520,-0.06,,
1.204300125,,,799.510,0.88,,
-1.044851113,,,797.740,-0.22,,
0.3337954364,,,797.910,0.02,,
-0.5261853789,,,799.230,0.17,,
-0.5289687351,,,799.610,0.05,,
1.914414098,,,802.080,0.31,,
-1.043584852,,,801.370,-0.09,,
0.3349875382,,,803.330,0.24,,
-0.5255347232,,,805.050,0.21,,
1.056622364,,,806.530,0.18,,
0.5703134121,,,808.890,0.29,,
-1.039645352,,,808.760,-0.02,,
-0.5252837642,,,806.620,-0.26,,
-0.5280575649,,,807.750,0.14,,
1.016685719,,,805.710,-0.25,,
-1.051035899,,,809.760,0.50,,
0.4300034464,,,808.500,-0.16,,
-1.057652062,,,804.760,-0.46,,
-0.5344789589,,,808.840,0.51,,
-0.5373509868,,,808.360,-0.06,,
-0.5402540473,,,809.660,0.16,,
-0.5431886459,,,808.850,-0.10,,
-1.092310599,,,806.600,-0.28,,
1.364019118,,,797.550,-1.12,,
0.3357041718,,,795.880,-0.21,,
1.123548545,,,789.740,-0.77,,
-0.5369013173,,,787.370,-0.30,,
-0.539799508,,,788.140,0.10,,
-0.5427291573,,,789.990,0.23,,
-0.5456907803,,,789.230,-0.10,,
-1.097369806,,,792.050,0.36,,
0.9002449731,,,793.780,0.22,,
-1.099646116,,,794.710,0.12,,
-0.555936391,,,791.160,-0.45,,
-1.118088644,,,789.750,-0.18,,
-1.130731221,,,781.180,-1.09,,
-1.143662975,,,782.620,0.18,,
-0.5784469716,,,788.700,0.78,,
0.8506188194,,,792.550,0.49,,
-0.576905184,,,798.280,0.72,,
-1.160505384,,,800.420,0.27,,
-1.17413124,,,788.090,-1.54,,
0.5940404343,,,788.270,0.02,,
-0.1124097051,,,791.870,0.46,,
-0.5911969956,,,788.630,-0.41,,
1.189425841,,,792.040,0.43,,
0.05206842954,,,793.520,0.19,,
0.3731822724,,,794.600,0.14,,
0.9496728291,,,793.650,-0.12,,
1.264859008,,,792.840,-0.10,,
1.746622094,,,795.480,0.33,,
-0.7877217463,,,793.270,-0.28,,
0.4415247738,,,793.210,-0.01,,
-0.5646327696,,,793.870,0.08,,
-0.5678389746,,,792.440,-0.18,,
-0.5710817996,,,792.350,-0.01,,
-0.5743618757,,,790.500,-0.23,,
-0.5776798485,,,789.190,-0.17,,
2.348795543,,,791.810,0.33,,
0.728551175,,,789.680,-0.27,,
1.069014591,,,789.660,0.00,,
-0.5576349293,,,788.510,-0.15,,
-1.121523867,,,783.460,-0.64,,
-1.134244692,,,790.110,0.85,,
-0.5736286993,,,785.400,-0.60,,
0.6024946909,,,788.960,0.45,,
0.6531333914,,,787.740,-0.15,,
2.660941007,,,787.910,0.02,,
-1.109987242,,,793.590,0.72,,
-0.5612231263,,,794.180,0.07,,
0.6156988549,,,791.900,-0.29,,
-1.121873869,,,791.360,-0.07,,
0.7437717014,,,790.040,-0.17,,
-0.5631130645,,,785.530,-0.57,,
-0.566301985,,,783.810,-0.22,,
2.904588868,,,781.610,-0.28,,
-0.7748324243,,,783.600,0.25,,
-1.115547084,,,787.680,0.52,,
0.7828843625,,,789.720,0.26,,
-0.5596842826,,,787.600,-0.27,,
-0.5628343781,,,781.250,-0.81,,
1.56221557,,,780.420,-0.11,,
1.114627385,,,780.430,0.00,,
-1.653510596,,,782.310,0.24,,
-1.120874171,,,781.100,-0.15,,
-0.5667900891,,,792.750,1.49,,
1.152133175,,,794.320,0.20,,
-0.5635283144,,,791.100,-0.41,,
0.3967442637,,,782.030,-1.15,,
-0.5644824015,,,780.550,-0.19,,
0.3238840587,,,780.610,0.01,,
-1.131708365,,,788.170,0.97,,
0.635923671,,,788.080,-0.01,,
-0.5687147124,,,788.280,0.03,,
1.247929257,,,792.240,0.50,,
2.283637416,,,793.870,0.21,,
-1.104610309,,,797.220,0.42,,
-0.5584741172,,,801.270,0.51,,
-1.123221134,,,799.210,-0.26,,
-0.5679903545,,,796.570,-0.33,,
-0.5712349137,,,796.110,-0.06,,
0.4397589402,,,796.170,0.01,,
-0.5720013271,,,800.690,0.57,,
-0.575292005,,,801.750,0.13,,
0.3773699097,,,795.070,-0.83,,
0.6288495626,,,794.270,-0.10,,
1.196436442,,,799.470,0.65,,
-1.132140876,,,793.430,-0.76,,
-0.801573555,,,796.960,0.44,,
0.7407131192,,,797.810,0.11,,
0.6250202699,,,793.040,-0.60,,
0.607425429,,,796.540,0.44,,
-0.5659388721,,,796.760,0.03,,
-1.138319939,,,795.940,-0.10,,
-1.151426861,,,793.900,-0.26,,
-1.164839131,,,795.220,0.17,,
-0.5892837736,,,795.190,0.00,,
0.6190350253,,,793.750,-0.18,,
1.117446563,,,794.580,0.10,,
1.177597654,,,797.250,0.34,,
0.8648608417,,,793.990,-0.41,,
0.3626900278,,,796.670,0.34,,
-0.5688378515,,,#N/A,#N/A,,
-1.144184256,,,797.980,#N/A,,
2.083369244,,,798.200,0.03,,
-0.5669029962,,,799.670,0.18,,
-0.5701351092,,,801.950,0.29,,
-1.146808577,,,#N/A,#N/A,,
-1.16011285,,,799.680,#N/A,,
0.3511156434,,,793.580,-0.76,,
2.105320875,,,783.910,-1.22,,
-0.80185429,,,782.490,-0.18,,
0.5528915148,,,781.040,-0.19,,
-0.5742080855,,,779.810,-0.16,,
0.6577359817,,,778.740,-0.14,,
1.051875941,,,786.470,0.99,,
1.567067807,,,782.790,-0.47,,
0.6366593886,,,784.530,0.22,,
-0.5554814748,,,784.710,0.02,,
-0.5585843071,,,786.150,0.18,,
-0.5617219981,,,785.940,-0.03,,
-0.5648951383,,,782.720,-0.41,,
-0.5681043321,,,783.530,0.10,,
1.466465506,,,787.210,0.47,,
-1.126185276,,,787.060,-0.02,,
0.3509562846,,,789.100,0.26,,
1.07644706,,,785.330,-0.48,,
1.122941344,,,783.270,-0.26,,
-2.220942802,,,783.330,0.01,,
0.3722437225,,,783.190,-0.02,,
-0.5657413269,,,780.730,-0.31,,
0.2999619942,,,778.300,-0.31,,
0.9558203676,,,777.500,-0.10,,
1.496456736,,,775.070,-0.31,,
-1.107207065,,,778.170,0.40,,
-1.119603393,,,777.790,-0.05,,
0.9539359044,,,779.320,0.20,,
-1.121581277,,,777.290,-0.26,,
-1.134303411,,,773.050,-0.55,,
0.483302232,,,773.220,0.02,,
-1.141799132,,,767.430,-0.75,,
-0.5774933803,,,768.960,0.20,,
0.4893588997,,,770.420,0.19,,
0.8377089121,,,765.530,-0.63,,
-1.146434515,,,761.040,-0.59,,
0.5552684223,,,758.560,-0.33,,
1.057215505,,,756.860,-0.22,,
-0.5706302115,,,750.120,-0.89,,
-1.147810175,,,757.390,0.97,,
1.111884903,,,757.620,0.03,,
-1.148369288,,,756.880,-0.10,,
-1.161710009,,,757.760,0.12,,
0.951630038,,,754.670,-0.41,,
-1.164284652,,,748.260,-0.85,,
0.3741882112,,,748.420,0.02,,
-0.5868042098,,,744.600,-0.51,,
-0.5902679269,,,747.610,0.40,,
0.7047824703,,,749.360,0.23,,
-0.8254641613,,,748.850,-0.07,,
0.620860389,,,739.710,-1.22,,
-0.5908564539,,,741.740,0.27,,
1.138313024,,,740.310,-0.19,,
-0.5876786944,,,737.340,-0.40,,
0.7016726396,,,735.240,-0.28,,
-1.174067437,,,737.290,0.28,,
0.5688112581,,,742.660,0.73,,
0.3281378318,,,745.000,0.32,,
0.6987806474,,,746.980,0.27,,
1.55702748,,,745.260,-0.23,,
-0.5756677036,,,744.090,-0.16,,
-1.158001649,,,740.270,-0.51,,
-0.5857842153,,,742.810,0.34,,
0.6153371225,,,742.680,-0.02,,
1.167604305,,,750.500,1.05,,
-0.8104226252,,,#N/A,#N/A,,
0.5124318621,,,748.050,#N/A,,
0.532241997,,,752.050,0.53,,
-0.57755365,,,751.310,-0.10,,
-1.161817419,,,752.900,0.21,,
-0.5877371419,,,751.600,-0.17,,
-0.591211914,,,750.800,-0.11,,
-0.8326192236,,,754.380,0.48,,
0.7407197447,,,753.240,-0.15,,
1.643060624,,,762.180,1.19,,
-1.171377203,,,757.480,-0.62,,
0.6465060444,,,753.060,-0.58,,
0.7272599838,,,756.240,0.42,,
1.275430687,,,755.860,-0.05,,
-0.5772104788,,,757.810,0.26,,
-0.5805615408,,,757.720,-0.01,,
-0.58395174,,,758.470,0.10,,
0.6407801085,,,754.010,-0.59,,
-0.5836419049,,,754.230,0.03,,
-0.5870682814,,,753.440,-0.10,,
0.5867416801,,,753.720,0.04,,
0.4110035896,,,756.000,0.30,,
-0.5846873356,,,757.090,0.14,,
0.952348789,,,758.060,0.13,,
-0.5825778609,,,759.620,0.21,,
0.8654646925,,,757.320,-0.30,,
-0.5809636833,,,754.230,-0.41,,
-0.5843585945,,,750.170,-0.54,,
-0.5877934159,,,744.110,-0.81,,
-0.5912688553,,,746.920,0.38,,
0.4466589462,,,750.310,0.45,,
-1.184281575,,,751.210,0.12,,
-1.198474893,,,749.970,-0.17,,
0.4726022897,,,747.010,-0.39,,
-0.603653392,,,751.640,0.62,,
1.2684436,,,753.020,0.18,,
-0.5997124822,,,756.040,0.40,,
0.3609671045,,,759.290,0.43,,
-0.6011607394,,,759.170,-0.02,,
0.4896716162,,,756.460,-0.36,,
-1.203698906,,,758.400,0.26,,
0.421952269,,,758.520,0.02,,
0.3042620762,,,756.540,-0.26,,
0.7178504032,,,758.140,0.21,,
1.541211213,,,755.780,-0.31,,
0.8881696112,,,760.780,0.66,,
0.6121164482,,,759.870,-0.12,,
0.8039682698,,,763.560,0.49,,
-0.5779392545,,,767.070,0.46,,
-0.5812988085,,,768.920,0.24,,
0.9203574104,,,769.100,0.02,,
0.9683679103,,,766.300,-0.36,,
0.7918561934,,,765.960,-0.04,,
-0.5693007922,,,764.690,-0.17,,
-0.572560383,,,773.800,1.19,,
-0.575857515,,,778.810,0.65,,
0.9398720185,,,772.980,-0.75,,
0.7363764821,,,772.890,-0.01,,
0.5454439985,,,772.290,-0.08,,
-1.133030783,,,773.500,0.16,,
-0.5730077458,,,768.740,-0.62,,
2.334599379,,,775.240,0.85,,
0.6955655487,,,775.840,0.08,,
1.815093003,,,778.600,0.36,,
0.5035268439,,,775.940,-0.34,,
1.827038524,,,779.260,0.43,,
0.6112911805,,,779.430,0.02,,
0.5334823451,,,783.610,0.54,,
-0.1827908703,,,786.170,0.33,,
0.4873212411,,,788.920,0.35,,
0.704493628,,,783.440,-0.69,,
-0.5253440083,,,782.310,-0.14,,
-1.056236894,,,778.300,-0.51,,
-0.7472586471,,,783.170,0.63,,
0.4929601827,,,788.350,0.66,,
0.6094612802,,,787.000,-0.17,,
-1.063790079,,,794.470,0.95,,
0.5614287044,,,789.520,-0.62,,
0.7377654657,,,786.310,-0.41,,
-1.061394709,,,789.280,0.38,,
0.2979947643,,,787.650,-0.21,,
-0.5347969089,,,787.860,0.03,,
-0.5376723641,,,790.970,0.39,,
1.544359742,,,789.890,-0.14,,
-0.5323573942,,,789.660,-0.03,,
-0.5352066061,,,790.900,0.16,,
-0.5380864805,,,790.900,0.00,,
0.6942801443,,,794.740,0.49,,
0.514477666,,,794.060,-0.09,,
0.8028000822,,,794.450,0.05,,
-1.06052094,,,792.050,-0.30,,
0.9411704278,,,785.000,-0.89,,
-0.5309471538,,,781.480,-0.45,,
0.3867980074,,,779.910,-0.20,,
-0.7444143703,,,778.370,-0.20,,
0.6616618921,,,778.240,-0.02,,
-0.5321911647,,,784.840,0.85,,
0.4507651148,,,787.980,0.40,,
-1.065275296,,,787.370,-0.08,,
-0.5383728005,,,787.210,-0.02,,
-0.5412869422,,,789.090,0.24,,
-0.5442328033,,,790.000,0.12,,
-0.5472109045,,,791.240,0.16,,
-1.100443556,,,789.190,-0.26,,
-0.5563440301,,,785.290,-0.49,,
-1.118913066,,,786.930,0.21,,
0.4766705349,,,789.240,0.29,,
0.8600119366,,,791.450,0.28,,
-0.5583015934,,,789.060,-0.30,,
-0.5614361001,,,789.780,0.09,,
0.8612904766,,,790.950,0.15,,
-0.5597846303,,,787.960,-0.38,,
-0.5629358587,,,788.130,0.02,,
-0.5661227668,,,783.810,-0.55,,
-0.5693459639,,,787.010,0.41,,
-1.145212147,,,791.760,0.60,,
0.3465536042,,,789.380,-0.30,,
0.6297154392,,,791.980,0.33,,
-1.14725387,,,796.380,0.56,,
2.089023368,,,794.430,-0.24,,
-0.7957740702,,,792.660,-0.22,,
0.6525487038,,,790.310,-0.30,,
0.4998335953,,,794.990,0.59,,
-0.5664237518,,,794.150,-0.11,,
0.3857007828,,,795.070,0.12,,
-0.5674616827,,,788.650,-0.81,,
-0.5707001876,,,784.660,-0.51,,
-0.573975869,,,785.030,0.05,,
-0.5772893706,,,777.740,-0.93,,
-0.5806413514,,,776.260,-0.19,,
0.5924967245,,,775.330,-0.12,,
-0.580592494,,,779.890,0.59,,
-0.5839830558,,,779.130,-0.10,,
-0.5874134509,,,775.210,-0.50,,
-1.18176877,,,776.130,0.12,,
-0.5979507808,,,771.780,-0.56,,
1.952295848,,,768.440,-0.43,,
1.343954115,,,768.620,0.02,,
-0.58220408,,,771.560,0.38,,
-1.171227092,,,777.410,0.76,,
0.4061950002,,,779.740,0.30,,
0.5901565091,,,777.730,-0.26,,
0.6400299226,,,779.590,0.24,,
0.7894290061,,,774.350,-0.67,,
-1.15679385,,,772.510,-0.24,,
-1.170332181,,,769.740,-0.36,,
-0.5920955757,,,772.680,0.38,,
0.9644873296,,,772.810,0.02,,
-0.5899324052,,,775.710,0.38,,
0.6197204479,,,785.070,1.21,,
0.6433944913,,,781.900,-0.40,,
1.674144255,,,782.190,0.04,,
-1.152717724,,,782.250,0.01,,
0.8611644999,,,780.010,-0.29,,
1.156203447,,,781.100,0.14,,
0.5757375731,,,778.910,-0.28,,
-0.5682226178,,,783.390,0.58,,
-0.5714698387,,,791.130,0.99,,
2.069115792,,,790.550,-0.07,,
-0.7883443832,,,793.850,0.42,,
-0.567577597,,,783.720,-1.28,,
0.7050202499,,,783.780,0.01,,
0.3968137604,,,779.890,-0.50,,
-0.5645808898,,,775.140,-0.61,,
0.7286593466,,,773.690,-0.19,,
-0.5636792027,,,775.530,0.24,,
2.15046606,,,777.430,0.24,,
-0.776917042,,,783.320,0.76,,
-0.559285932,,,776.220,-0.91,,
0.3808130168,,,770.930,-0.68,,
0.6112340131,,,773.780,0.37,,
0.6463662997,,,773.840,0.01,,
-1.106634925,,,782.870,1.17,,
0.4201678184,,,779.270,-0.46,,
0.8770239327,,,786.360,0.91,,
1.258071631,,,785.550,-0.10,,
1.963662588,,,784.180,-0.17,,
0.6746658817,,,794.970,1.38,,
-1.062744184,,,789.700,-0.66,,
-1.074159754,,,787.510,-0.28,,
0.5285189126,,,781.370,-0.78,,
-0.5400573101,,,781.320,-0.01,,
0.3016609811,,,779.980,-0.17,,
-0.5413567041,,,786.670,0.86,,
-0.5443033266,,,784.050,-0.33,,
0.4584073144,,,780.650,-0.43,,
0.5447848682,,,782.180,0.20,,
-1.083666088,,,785.060,0.37,,
-0.547769031,,,781.720,-0.43,,
1.360558773,,,778.070,-0.47,,
0.6679756463,,,781.820,0.48,,
-0.5397872396,,,778.770,-0.39,,
1.392973005,,,#N/A,#N/A,,
-0.5352607181,,,780.710,#N/A,,
-0.5381411764,,,781.140,0.06,,
0.6682577721,,,777.860,-0.42,,
-0.5374611782,,,779.890,0.26,,
0.667408795,,,782.850,0.38,,
-0.7514960549,,,770.910,-1.53,,
-1.081694686,,,768.230,-0.35,,
-0.5467616344,,,767.560,-0.09,,
1.62392877,,,765.450,-0.27,,
-0.7573753374,,,762.500,-0.39,,
-1.090221839,,,761.200,-0.17,,
0.483909667,,,764.500,0.43,,
-1.096930533,,,764.910,0.05,,
0.4672018441,,,766.130,0.16,,
-0.5519694643,,,759.410,-0.88,,
-0.5550330775,,,759.590,0.02,,
-1.116261777,,,750.770,-1.16,,
0.6699555559,,,754.400,0.48,,
-0.5606751464,,,753.790,-0.08,,
0.6692493363,,,757.340,0.47,,
1.169796307,,,754.290,-0.40,,
0.8714261701,,,751.090,-0.42,,
-0.5488292779,,,748.450,-0.35,,
0.9542447365,,,750.940,0.33,,
-0.5466417363,,,748.310,-0.35,,
-1.099292665,,,748.530,0.03,,
-1.111511429,,,748.310,-0.03,,
-1.124004871,,,752.040,0.50,,
-1.136782361,,,745.590,-0.86,,
0.6003942602,,,737.490,-1.09,,
0.5238709853,,,738.200,0.10,,
0.8311811405,,,737.090,-0.15,,
-0.5638308672,,,739.040,0.26,,
-0.5670279458,,,731.700,-0.99,,
0.4804400813,,,735.290,0.49,,
0.8933418511,,,730.270,-0.68,,
-1.125019377,,,726.390,-0.53,,
-0.5689100367,,,724.110,-0.31,,
-0.5721651416,,,726.460,0.32,,
0.7107514908,,,729.420,0.41,,
-0.5713965009,,,729.600,0.02,,
0.6821204154,,,727.180,-0.33,,
-0.7991014507,,,725.150,-0.28,,
0.389583362,,,721.600,-0.49,,
-1.146303508,,,722.470,0.12,,
-0.5797979986,,,734.120,1.61,,
-0.5831792603,,,740.740,0.90,,
-0.5866001909,,,729.630,-1.50,,
1.344028956,,,731.390,0.24,,
0.85991789,,,735.600,0.58,,
1.425984679,,,731.230,-0.59,,
2.013634427,,,721.290,-1.36,,
-0.5579214317,,,719.550,-0.24,,
1.440032592,,,712.210,-1.02,,
-1.106174052,,,713.800,0.22,,
-1.11854713,,,703.810,-1.40,,
-1.131200136,,,702.600,-0.17,,
-1.14414268,,,708.500,0.84,,
-0.5786924067,,,712.750,0.60,,
0.6349753615,,,718.490,0.81,,
0.5301891155,,,711.130,-1.02,,
-0.5753377479,,,707.220,-0.55,,
1.597121024,,,710.740,0.50,,
-1.139140621,,,709.010,-0.24,,
0.6838451527,,,703.000,-0.85,,
1.049070328,,,704.520,0.22,,
-0.5662795086,,,709.780,0.75,,
0.9518860859,,,713.750,0.56,,
1.830873128,,,716.370,0.37,,
1.959984401,,,,,,
0.3561798421,,,,,,
1.130793514,,,,,,
0.940144469,,,,,,
0.3843288154,,,,,,
0.6440429394,,,,,,
-0.5249622081,,,,,,
-1.05546521,,,,,,
-1.066724111,,,,,,
-0.5391129031,,,,,,
0.379461761,,,,,,
0.4207683456,,,,,,
-0.5377234734,,,,,,
-0.5406305709,,,,,,
-0.5435692726,,,,,,
0.578801144,,,,,,
-0.5433949206,,,,,,
-1.092727668,,,,,,
-1.104800124,,,,,,
-0.5585711571,,,,,,
-1.1234174,,,,,,
-0.5680907299,,,,,,
-0.5713364393,,,,,,
-1.149238899,,,,,,
-0.813819965,,,,,,
1.054925147,,,,,,
-0.5799514719,,,,,,
1.779720629,,,,,,
0.4012333739,,,,,,
0.4286797274,,,,,,
0.568407276,,,,,,
0.2539280394,,,,,,
0.615014308,,,,,,
-0.7844439196,,,,,,
1.016544979,,,,,,
0.5353497962,,,,,,
-0.5560870619,,,,,,
0.871475349,,,,,,
1.369400793,,,,,,
0.3962873848,,,,,,
0.699054693,,,,,,
-0.5409365006,,,,,,
-0.5438785381,,,,,,
-0.5468527529,,,,,,
0.626229075,,,,,,
-0.5464377237,,,,,,
1.569674871,,,,,,
-0.5409489321,,,,,,
-1.08778221,,,,,,
-1.099745041,,,,,,
-1.111973919,,,,,,
-0.5622389097,,,,,,
0.6983512687,,,,,,
0.6125418436,,,,,,
-0.5580782273,,,,,,
-1.122420439,,,,,,
0.4262293071,,,,,,
-0.5651719345,,,,,,
1.187123763,,,,,,
0.6127811113,,,,,,
0.419255935,,,,,,
-0.555963981,,,,,,
-0.5590722212,,,,,,
0.7758572677,,,,,,
-0.5578870045,,,,,,
-1.122033689,,,,,,
-0.5673830738,,,,,,
-0.570620679,,,,,,
1.417643855,,,,,,
-0.5658733759,,,,,,
0.4794562525,,,,,,
-0.5663781901,,,,,,
-0.5696043047,,,,,,
2.921623648,,,,,,
-1.11321093,,,,,,
-0.5628714111,,,,,,
0.5188861219,,,,,,
-0.5631355552,,,,,,
0.4404747909,,,,,,
0.5888175053,,,,,,
-0.5605405919,,,,,,
-1.127400722,,,,,,
-1.140255977,,,,,,
-1.153407778,,,,,,
1.235505713,,,,,,
-0.5763128749,,,,,,
0.5089640423,,,,,,
0.6845394338,,,,,,
0.7627554307,,,,,,
-1.136922426,,,,,,
1.200938174,,,,,,
-1.136350137,,,,,,
0.574705738,,,,,,
1.91018126,,,,,,
-0.7849956033,,,,,,
0.5186635326,,,,,,
-0.562231439,,,,,,
-1.130820708,,,,,,
0.6238661021,,,,,,
0.7019500262,,,,,,
0.4569404256,,,,,,
0.8843194293,,,,,,
-1.113756696,,,,,,
-0.5631504742,,,,,,
-0.5663398196,,,,,,
-0.5695654958,,,,,,
0.9295438245,,,,,,
-0.5675524782,,,,,,
-0.5707920224,,,,,,
-0.5740687611,,,,,,
-0.5773833385,,,,,,
-0.5807364138,,,,,,
-0.8177801263,,,,,,
0.9843793935,,,,,,
0.7203189784,,,,,,
-0.5790331109,,,,,,
1.067743291,,,,,,
1.646274395,,,,,,
2.510643425,,,,,,
-0.7742486535,,,,,,
-1.114700055,,,,,,
0.3816264043,,,,,,
0.4730502244,,,,,,
-0.5588464247,,,,,,
-0.5619870693,,,,,,
0.4403869196,,,,,,
-1.125370443,,,,,,
-0.5690895874,,,,,,
-0.5723467531,,,,,,
-1.151282836,,,,,,
0.3849953226,,,,,,
-1.160224921,,,,,,
0.518809524,,,,,,
0.535235053,,,,,,
-1.161568449,,,,,,
-1.175219427,,,,,,
-1.189195078,,,,,,
-0.6017535629,,,,,,
-1.210793117,,,,,,
-0.6128164983,,,,,,
0.5194757208,,,,,,
0.3896948664,,,,,,
1.864210144,,,,,,
-0.8397830991,,,,,,
-1.20985026,,,,,,
2.204400411,,,,,,
-0.5991263049,,,,,,
2.132443578,,,,,,
0.3336146367,,,,,,
0.6535449986,,,,,,
0.8914419845,,,,,,
-1.15841613,,,,,,
-1.171992682,,,,,,
0.3668770288,,,,,,
0.9586718826,,,,,,
-0.5851683466,,,,,,
-0.5886127219,,,,,,
-0.5920978854,,,,,,
-0.8338743922,,,,,,
0.8579631511,,,,,,
-0.5955237173,,,,,,
1.251258552,,,,,,
0.5423805782,,,,,,
0.6145644989,,,,,,
-0.5849014189,,,,,,
-0.5883426434,,,,,,
-1.1836492,,,,,,
0.4014369484,,,,,,
-1.193037977,,,,,,
-0.6037216169,,,,,,
-0.6073885529,,,,,,
0.4947754417,,,,,,
1.73723429,,,,,,
0.6807230335,,,,,,
-0.5936668027,,,,,,
0.5718798144,,,,,,
-0.5938163378,,,,,,
-0.5973635804,,,,,,
-0.8413348405,,,,,,
1.208316947,,,,,,
-1.197633565,,,,,,
-0.6060753444,,,,,,
-0.6097710162,,,,,,
-0.6135120348,,,,,,
-1.23459848,,,,,,
-0.6250156739,,,,,,
-0.6289466893,,,,,,
0.5801835102,,,,,,
-0.88098711,,,,,,
0.8147493543,,,,,,
-1.259477667,,,,,,
1.003899461,,,,,,
-0.8840054651,,,,,,
0.5496239786,,,,,,
-0.6335818393,,,,,,
-0.6376216946,,,,,,
-1.283426797,,,,,,
-1.300112793,,,,,,
-0.6586191887,,,,,,
0.3495332983,,,,,,
-1.321352912,,,,,,
-0.6695232204,,,,,,
0.8065388611,,,,,,
-0.9361004536,,,,,,
1.128149934,,,,,,
-0.6674318666,,,,,,
-0.6719164511,,,,,,
-0.6764617086,,,,,,
-1.362137758,,,,,,
-0.6904740871,,,,,,
-0.6952747793,,,,,,
-1.40028539,,,,,,
1.822553872,,,,,,
-1.394751747,,,,,,
0.4571388111,,,,,,
-0.7040217605,,,,,,
2.370130405,,,,,,
0.8554320817,,,,,,
-1.373446886,,,,,,
1.989195159,,,,,,
-1.36541242,,,,,,
-1.384314016,,,,,,
2.073225264,,,,,,
1.082360535,,,,,,
-1.36050895,,,,,,
0.4842592443,,,,,,
0.6026167424,,,,,,
-0.682202446,,,,,,
1.081213247,,,,,,
-1.359082254,,,,,,
-1.377807795,,,,,,
0.7086518727,,,,,,
-1.387225946,,,,,,
1.019377259,,,,,,
-1.392545327,,,,,,
0.479933329,,,,,,
1.174567769,,,,,,
1.043192509,,,,,,
1.963817909,,,,,,
-0.9438300218,,,,,,
1.550227981,,,,,,
1.054941757,,,,,,
-0.6632018989,,,,,,
-0.6676296313,,,,,,
-0.6721168828,,,,,,
-1.353329723,,,,,,
-0.9603271996,,,,,,
0.6632206725,,,,,,
0.9633448753,,,,,,
-1.362942209,,,,,,
0.9868853823,,,,,,
-1.36827173,,,,,,
1.24852781,,,,,,
1.890802118,,,,,,
0.8265111116,,,,,,
-0.6668486515,,,,,,
-0.6713253757,,,,,,
0.7058011561,,,,,,
1.045910337,,,,,,
-0.6641790816,,,,,,
0.7294035439,,,,,,
-0.6637782928,,,,,,
0.5018003645,,,,,,
-0.6648773935,,,,,,
1.717940844,,,,,,
-0.921232414,,,,,,
0.5377200282,,,,,,
1.029489846,,,,,,
0.9974417472,,,,,,
-1.294800949,,,,,,
-0.6558929831,,,,,,
-1.320446683,,,,,,
2.538103496,,,,,,
-0.9134955888,,,,,,
-0.6585123302,,,,,,
0.7231390473,,,,,,
-0.6581183493,,,,,,
-1.32495648,,,,,,
1.529239978,,,,,,
-0.6612613755,,,,,,
0.822164804,,,,,,
-1.320469859,,,,,,
0.9557202849,,,,,,
1.50956509,,,,,,
-1.305760482,,,,,,
0.6908212093,,,,,,
-0.6569795287,,,,,,
0.7849631837,,,,,,
0.6014924419,,,,,,
-0.6522503365,,,,,,
1.313065145,,,,,,
0.5459539491,,,,,,
1.014498454,,,,,,
2.132850079,,,,,,
-0.6247079901,,,,,,
0.9284457215,,,,,,
0.4677358107,,,,,,
-0.867933554,,,,,,
0.7122388175,,,,,,
0.7669488474,,,,,,
-0.6162315424,,,,,,
-1.240105003,,,,,,
0.3988620147,,,,,,
0.8932611259,,,,,,
-0.619807596,,,,,,
-0.6236731697,,,,,,
0.9573666079,,,,,,
-1.243271857,,,,,,
-1.258923701,,,,,,
-0.6374873294,,,,,,
1.283154607,,,,,,
1.176228167,,,,,,
1.046456329,,,,,,
0.7056568403,,,,,,
-0.6152595073,,,,,,
-0.6190683843,,,,,,
0.6795542338,,,,,,
-0.6187201752,,,,,,
1.093297442,,,,,,
1.461948711,,,,,,
1.213931347,,,,,,
0.5720080878,,,,,,
-0.834785219,,,,,,
0.3941696698,,,,,,
0.8265287266,,,,,,
0.5445220735,,,,,,
-1.181614011,,,,,,
-1.195743079,,,,,,
1.611560654,,,,,,
-1.191020119,,,,,,
0.395083172,,,,,,
-1.200632896,,,,,,
-1.215223266,,,,,,
0.4980026931,,,,,,
-0.6120383376,,,,,,
-0.6158073145,,,,,,
0.7354655587,,,,,,
-0.8611388181,,,,,,
0.5447783615,,,,,,
-0.6170803029,,,,,,
-0.6209118275,,,,,,
-0.6247912301,,,,,,
-0.6287194139,,,,,,
0.5330416853,,,,,,
-0.629342646,,,,,,
1.11218655,,,,,,
0.7133568778,,,,,,
0.8281764203,,,,,,
0.644140276,,,,,,
0.5868729273,,,,,,
0.9590734691,,,,,,
-1.207011341,,,,,,
-1.2217581,,,,,,
1.291659009,,,,,,
-0.8547680698,,,,,,
1.037632597,,,,,,
-0.6094881413,,,,,,
-1.226451358,,,,,,
0.886827304,,,,,,
-1.230765197,,,,,,
-1.246101784,,,,,,
-0.6309127066,,,,,,
0.9377257669,,,,,,
