net balance,S&P 500,SP,BofA AAA US ,BofA,MCSI REIT Index,MCSI
-6.233189552,1465.77,0.3958931226,424.12,-0.1154000141,1408.07,-0.9238671545
0,1461.19,-0.3124637563,427.72,0.8488163727,1388.74,-1.372801068
2.043318055,1459.32,-0.127977881,426.05,-0.3904423455,1384.75,-0.2873107997
-4.318961318,1461.05,0.118548365,424.11,-0.4553456167,1396.23,0.8290305109
1.637898462,1460.26,-0.05407070258,422.63,-0.3489660701,1391.62,-0.3301748279
15.64917424,1460.15,-0.007532905099,423.73,0.260274945,1376.15,-1.111654043
0.5477804611,1456.89,-0.2232647331,425.54,0.427158804,1388.74,0.9148711986
-1.434122534,1441.59,-1.050182238,426.65,0.2608450439,1386.52,-0.1598571367
-0.9748650837,1433.32,-0.5736721259,427.64,0.2320403141,1365.99,-1.480685457
0,1447.15,0.9648926967,424.52,-0.7295856328,1389.59,1.727684683
9.706631565,1440.67,-0.4477766645,423.7,-0.1931593329,1380.89,-0.6260839528
0.6295640959,1444.49,0.2651544073,#N/A,#N/A,1385.06,0.3019791584
9.427059526,1445.75,0.08722801819,422.18,#N/A,1402.9,1.288030843
-1.907031554,1450.99,0.3624416393,424.01,0.4334643991,1418.5,1.111982322
5.296196549,1461.4,0.7174411953,426.3,0.5400816018,1420.14,0.1156150864
-11.77184824,1460.93,-0.03216094156,427.84,0.3612479475,1406.86,-0.9351190728
1.039675951,1455.88,-0.3456702238,#N/A,#N/A,1407.45,0.04193736406
8.214956705,1441.48,-0.9890925076,431.18,#N/A,1413.05,0.3978826957
-2.141030539,1432.56,-0.6188084469,431.21,0.006957651097,1428.76,1.111779484
4.290153076,1432.84,0.01954542916,432.11,0.2087150112,1427.64,-0.07838965257
-4.782712627,1428.59,-0.2966137182,432.77,0.1527388859,1423.29,-0.3046986635
-2.92239472,1440.13,0.8077894987,430.52,-0.5199066479,1429.9,0.4644169495
2.669083629,1454.92,1.026990619,431.35,0.1927901143,1419.59,-0.7210294426
0,1460.91,0.4117064856,429,-0.5448012055,1439.63,1.411675202
-1.387301626,1457.34,-0.2443682362,430.7,0.3962703963,1472.05,2.251967519
-0.4131020851,1433.19,-1.657128741,431.44,0.1718133271,1464.17,-0.5353079039
0.6118613777,1433.82,0.04395788416,433.23,0.4148896718,1481.37,1.174726978
-0.6432877928,1413.11,-1.444393299,432.65,-0.1338780786,1482.31,0.06345477497
2.35142173,1408.75,-0.3085393211,433.77,0.2588697562,1474.14,-0.55116676
0.00235605252,1412.97,0.2995563443,433.37,-0.0922147682,1452.7,-1.454407315
5.353240132,1411.94,-0.07289609829,433.56,0.0438424441,1444.31,-0.5775452605
4.464455314,#N/A,#N/A,436.03,0.569702002,1431.56,-0.8827744736
1.589087299,#N/A,#N/A,437.98,0.4472169346,1416.72,-1.036631367
-4.629529818,1412.16,#N/A,433.55,-1.011461711,1415.6,-0.07905584731
2.973645364,1427.59,1.092652391,435.13,0.364433168,1414.97,-0.0445040972
-5.537617138,1414.2,-0.9379443678,435.27,0.03217429274,1419.13,0.2939991661
1.260209484,1417.26,0.2163767501,433.74,-0.3515059618,1422.62,0.2459253204
-3.581576414,1428.39,0.7853181491,432.16,-0.3642735279,1415.61,-0.4927528082
-6.375086281,1394.53,-2.370501054,434.57,0.5576638282,1411.75,-0.2726739709
-6.61258875,1377.51,-1.220482887,436.25,0.386589042,1423.84,0.8563839207
3.276793241,1379.85,0.1698717251,435.22,-0.2361031519,1427.33,0.2451118103
-1.541417825,1380.03,0.01304489618,437.2,0.454942328,1427.98,0.04553957389
12.54509795,1374.53,-0.3985420607,436.68,-0.1189387008,1419.7,-0.5798400538
3.275571184,1355.49,-1.38520076,433.98,-0.6183017312,1418.33,-0.09649926041
1.117779011,1353.33,-0.1593519687,435.47,0.3433337942,1409.87,-0.5964761374
-1.739008929,1359.88,0.4839913399,436.35,0.2020805107,1424.55,1.041230752
-7.46516523,1386.89,1.986204665,434.63,-0.3941789848,1432.1,0.5299919273
-4.77613629,1387.81,0.06633547001,434.68,0.01150403792,1435.35,0.2269394595
6.416756142,1391.03,0.2320202333,432.02,-0.6119444189,1414.23,-1.471418121
-10.78532339,#N/A,#N/A,432.72,0.1620295357,1423.52,0.6568945645
-3.459695418,1409.15,#N/A,432.9,0.04159733777,1421.96,-0.1095875014
-1.125532321,1406.29,-0.2029592307,430.58,-0.5359205359,1427.39,0.3818672818
9.508629845,1398.94,-0.5226518001,429.84,-0.1718612105,1423.9,-0.2445022033
-1.807681828,1409.93,0.7855948075,432.88,0.7072399032,1425.81,0.1341386333
-8.030405102,1415.95,0.4269715518,432.56,-0.07392348919,1431.4,0.3920578478
4.188768326,1416.18,0.01624351142,429.94,-0.6056963196,1424.04,-0.5141819198
0.3505162291,1409.46,-0.4745159514,431.02,0.2511978416,1424.24,0.01404454931
-10.22400833,1407.05,-0.1709874704,431.32,0.06960233864,1412.72,-0.8088524406
3.624556885,1409.28,0.1584876159,433.92,0.6028007048,1424.25,0.8161560677
-10.92046925,1413.94,0.3306653043,437.41,0.8042957227,1423.65,-0.04212743549
-0.4389299202,1418.07,0.2920916022,437.15,-0.05944079925,1387.1,-2.567344502
-11.64748715,1418.55,0.0338488227,435.35,-0.4117579778,1417.02,2.157018239
9.34373147,1427.84,0.654894082,432.53,-0.6477546801,1416.64,-0.02681684098
-4.889512966,1428.48,0.04482294935,432.49,-0.00924791344,1413.56,-0.2174158572
0.8293904526,1419.45,-0.632140457,433.95,0.3375800597,1401.43,-0.8581170944
-5.73225751,1413.58,-0.4135404558,434.84,0.2050927526,1422.86,1.529152366
-4.053884082,1430.36,1.187056976,431.08,-0.8646858615,1408.38,-1.017668639
-6.33775121,1446.79,1.148661875,434.36,0.7608796511,1382.48,-1.838992317
-0.5413281267,1435.81,-0.7589214744,433.24,-0.2578506308,1386.14,0.2647416237
10.87792938,1443.69,0.5488191335,435.59,0.5424245222,1384.81,-0.09594990405
3.204337055,1430.15,-0.9378744744,437.38,0.4109368902,1374.12,-0.7719470541
7.623845395,1426.66,-0.2440303465,435.65,-0.3955370616,1368.65,-0.3980729485
-3.682859328,#N/A,#N/A,438.25,0.5968093653,1363.12,-0.4040477843
4.273524803,1419.83,#N/A,438.91,0.1505989732,1370.93,0.5729502905
-0.5048728415,1418.1,-0.1218455731,#N/A,#N/A,1376.53,0.4084818335
-0.6720761068,1402.43,-1.104999647,434.51,#N/A,1386.44,0.7199261912
-1.855258071,1426.19,1.694202206,434.73,0.0506317461,1375.73,-0.7724820403
0,#N/A,#N/A,435.36,0.144917535,1381.34,0.407783504
0.9966017835,1462.42,#N/A,434.65,-0.1630834252,1382.79,0.1049705359
0,1459.37,-0.2085584169,435.66,0.2323708731,1390.8,0.5792636626
-3.743350788,1466.47,0.4865113028,436.91,0.2869209934,1360.91,-2.149122807
-3.888926966,1461.89,-0.3123146058,434.1,-0.6431530521,1385.05,1.77381311
-8.09256799,1457.15,-0.3242378017,433.26,-0.193503801,1387.93,0.2079347316
0,1461.02,0.2655869334,433.77,0.1177122282,1398.47,0.7594042927
-17.61025809,1472.12,0.7597431931,436.85,0.7100537151,1417.26,1.343611232
7.892061548,1472.05,-0.004755047143,435.65,-0.2746938308,1412.8,-0.3146917291
2.926602688,1470.68,-0.09306749091,435.95,0.06886261907,1417.46,0.3298414496
1.806762324,1472.34,0.1128729567,438.44,0.5711664182,1406.2,-0.7943786774
-7.089736436,1472.63,0.01969653748,436.39,-0.4675668278,1403.42,-0.1976959181
-10.17431396,1480.94,0.5642965307,437.01,0.1420747497,1390.1,-0.9491100312
-5.663365573,1485.98,0.3403243886,436.63,-0.08695453193,1371.66,-1.326523272
-6.003357664,#N/A,#N/A,435.15,-0.33895976,1372.39,0.05322018576
-6.386778841,1492.56,#N/A,431.76,-0.7790417098,1376.45,0.2958342745
4.377782368,1494.81,0.1507477086,430.72,-0.2408745599,1359.33,-1.243779287
-6.536369926,1494.82,0.0006689813421,431.29,0.1323365527,1333.59,-1.893579925
-11.88893355,1502.96,0.5445471696,432.47,0.2735978112,1323.07,-0.7888481467
6.246815667,1500.18,-0.1849683292,432.15,-0.07399357181,1328.75,0.4293045719
14.96356648,1507.84,0.510605394,431.92,-0.05322226079,1323.8,-0.3725305738
-11.04679491,1501.96,-0.3899617997,429.65,-0.5255602889,1323.51,-0.02190663242
4.308131963,1498.11,-0.2563317265,428.84,-0.188525544,1307.78,-1.18850632
-3.50168927,1513.17,1.005266636,430.06,0.2844883873,1309.03,0.09558182569
-7.257514133,1495.71,-1.15386903,430.89,0.1929963261,1295.65,-1.022130891
0,1511.29,1.041645774,432.65,0.4084569148,1300.72,0.3913093814
6.592867486,1512.12,0.05491996903,432.8,0.03467005663,1299.01,-0.1314656498
9.801809036,1509.39,-0.1805412269,431.37,-0.3304066543,1298.73,-0.02155487641
0,1517.93,0.5657914787,431.39,0.004636391033,1283.69,-1.158054407
-6.686079202,1517.01,-0.06060885548,430.52,-0.2016736596,1265.66,-1.404544711
-10.74771987,1519.43,0.1595243275,431.23,0.1649168447,1297.64,2.526744939
24.87184144,1520.33,0.05923273859,432.83,0.3710317,1315.11,1.346290188
2.602596739,1521.38,0.06906395322,433.53,0.1617263129,1316.36,0.09504908335
2.533942405,1519.79,-0.1045103787,433.72,0.04382626347,1300.65,-1.193442523
-2.762534679,#N/A,#N/A,430.4,-0.7654708107,1287.59,-1.004113328
-1.485464467,1530.94,#N/A,429.54,-0.1998141264,1312.74,1.95326152
-9.569132099,1511.95,-1.240414386,431.66,0.4935512409,1318.69,0.4532504533
-14.10894653,1502.42,-0.6303118489,432.1,0.1019320762,1323.2,0.3420060818
1.586197922,1515.6,0.8772513678,432.61,0.1180282342,1318.11,-0.3846735187
-12.86411443,1487.85,-1.830958036,433.77,0.2681398951,1306.72,-0.8641160449
10.60845182,1496.94,0.6109486843,432.68,-0.2512852433,1310.78,0.310701604
-27.69784098,1515.99,1.272596096,429.54,-0.7257095313,1310.05,-0.0556920307
-5.801166516,1514.68,-0.0864121795,431.57,0.4725985938,1305.18,-0.3717415366
4.680404618,1518.2,0.2323923205,431.76,0.04402530296,1300.68,-0.3447800303
-2.254775122,1525.2,0.4610723225,429.46,-0.5327033537,1308.87,0.6296706338
19.45488588,1539.79,0.9565958563,427.65,-0.4214595073,1299.11,-0.7456813893
2.857501302,1541.46,0.1084563479,426.37,-0.2993101836,1287.04,-0.929097613
40.65218503,1544.26,0.181645972,427.36,0.2321926965,1282.45,-0.3566322725
1.486621202,1551.18,0.4481110694,427.36,0,1280.53,-0.1497134391
-13.72693859,1556.22,0.3249139365,429.27,0.4469299888,1258.72,-1.703201018
11.00534907,1552.48,-0.2403259179,431.14,0.4356232674,1269.43,0.8508643702
3.504009136,1554.52,0.131402659,429.94,-0.2783318644,1259.79,-0.7593959494
13.85105714,1563.23,0.5603015722,428.6,-0.311671396,1254.09,-0.4524563618
14.51426949,1560.7,-0.1618443863,430.79,0.5109659356,1255.06,0.07734692087
-9.131960298,1552.1,-0.5510347921,429.03,-0.4085517305,1259.77,0.3752808631
4.611783274,1548.34,-0.2422524322,426.28,-0.6409808172,1258.19,-0.1254197195
12.89583361,1558.71,0.6697495382,426.87,0.1384066811,1252.31,-0.4673380014
-0.9335261093,1545.8,-0.8282490008,424.07,-0.6559374048,1251.5,-0.06468047049
-9.990893821,1556.89,0.7174278691,423.1,-0.2287358219,1226.25,-2.017578905
-7.617795544,1551.69,-0.3339991907,423.74,0.1512644765,1238.9,1.031600408
23.90866484,1563.77,0.778506016,424.45,0.1675555765,1237.44,-0.1178464767
13.80744178,1562.85,-0.0588321812,426.47,0.4759100012,1245.87,0.6812451513
22.56889314,1569.19,0.4056691301,425.3,-0.274345206,1224.97,-1.677542601
0,#N/A,#N/A,426.48,0.2774512109,1213.29,-0.9534927386
1.341930087,1562.17,#N/A,425.46,-0.2391671356,1217.89,0.3791344196
4.395240438,1570.25,0.5172292388,427,0.3619611714,1219.84,0.1601129823
1.313857973,1553.69,-1.054609139,426.94,-0.01405152225,1212.97,-0.5631886149
-0.9728133146,1559.98,0.4048426649,427.53,0.1381927203,1233.75,1.713150366
4.875131435,1553.28,-0.4294926858,428.26,0.1707482516,1245.31,0.9369807497
-1.561173951,1563.07,0.6302791512,428.26,0,1245.03,-0.02248436132
0.007946941591,1568.61,0.3544307037,427.48,-0.1821323495,1254.75,0.7807040794
-3.244805303,1587.73,1.21891356,428.56,0.2526433985,1238.11,-1.32616059
-1.489990099,1593.37,0.355224125,428.37,-0.04433451559,1215.72,-1.808401515
-8.318896274,1588.85,-0.2836754803,428.43,0.01400658309,1209.02,-0.5511137433
3.840155438,1552.36,-2.296629638,430.06,0.3804588848,1197.45,-0.9569734165
5.864828916,1574.57,1.430724832,430.7,0.1488164442,1193.4,-0.3382187148
-1.650816657,1552.01,-1.432772122,431.78,0.2507545856,1179.18,-1.191553544
-3.357052089,1541.61,-0.6700987751,431.5,-0.06484783918,1164.17,-1.272918469
1.511739802,1555.25,0.8847892787,428.22,-0.7601390498,1176.18,1.031636273
3.603418246,1562.5,0.4661629963,430.13,0.4460324132,1178.36,0.1853457804
0.4587383614,1578.78,1.04192,430.52,0.09067026248,1186.59,0.6984283241
-3.007475978,1578.79,0.0006334004738,428.46,-0.478491127,1180.6,-0.5048078949
-4.229060703,1585.16,0.4034735462,426.19,-0.5298044158,1197.52,1.433169575
1.379012991,1582.24,-0.1842085342,425.37,-0.1924024496,1221.16,1.974079765
5.35012602,1593.61,0.7186014764,425.74,0.08698309707,1210.85,-0.8442792099
-2.948732342,1597.57,0.2484924166,425.21,-0.1244891248,1197.27,-1.121526201
2.895479716,1582.7,-0.9307886352,424.38,-0.195197667,1185.69,-0.9672003809
-0.9617766618,1597.59,0.9407973716,427.82,0.8105942787,1180.77,-0.414948258
-2.045321073,1614.42,1.053461777,425.91,-0.4464494414,1187.87,0.6013025399
5.032853617,1617.5,0.1907805899,428.18,0.5329764504,1189.73,0.156582791
-5.244872918,1625.96,0.5230293663,427.83,-0.08174132374,1198.79,0.7615173191
4.827953923,1632.69,0.4139093213,427.74,-0.02103639296,1200.21,0.1184527732
2.46229309,1626.67,-0.3687166578,429.18,0.336653107,1196.59,-0.3016138842
-4.509196115,1633.7,0.4321712456,430.11,0.2166922969,1187.11,-0.7922513142
5.906225166,1633.77,0.004284752403,429.77,-0.07904954547,1181.4,-0.4810000758
3.629693836,1650.34,1.014218648,429.2,-0.1326290807,1175.1,-0.5332656171
-6.197216069,1658.78,0.5114097701,428.37,-0.1933830382,1170.05,-0.4297506595
1.003001539,1650.47,-0.5009705928,431.59,0.751686626,1162.88,-0.612794325
-3.222870462,1667.47,1.030009634,431.32,-0.06255937348,1163.71,0.07137451844
10.6426529,1666.29,-0.07076589084,430.12,-0.2782157099,1159.23,-0.3849756383
2.578910123,1669.16,0.172238926,432.13,0.467311448,1137.01,-1.916789593
-6.739130384,1655.35,-0.827362266,430.95,-0.2730659755,1150.51,1.18732465
-9.438679658,1650.51,-0.2923852962,432.1,0.2668523031,1142.76,-0.6736143102
8.600981674,1649.6,-0.05513447359,433.11,0.2337421893,1161.98,1.681892961
2.418662242,#N/A,#N/A,433.89,0.1800928171,1152.26,-0.83650321
0.2839498942,1660.06,#N/A,432.81,-0.2489110143,1146.39,-0.5094336348
-0.7806988133,1648.36,-0.7047938026,433.53,0.1663547515,1143.47,-0.2547126196
2.130469866,1654.41,0.3670314737,432.31,-0.2814107444,1150.77,0.6384076539
4.386945742,1630.74,-1.430721526,431.53,-0.1804260831,1127.94,-1.983889048
-7.023608222,1640.42,0.5935955456,433.76,0.5167659259,1133.92,0.5301700445
-6.333774367,1631.38,-0.5510783824,433.66,-0.02305422353,1133.92,0
-4.950568119,1608.9,-1.377974476,434.15,0.1129917447,1121.38,-1.105898123
4.984904966,1622.56,0.8490272857,433.64,-0.1174709202,1113.96,-0.6616847099
-5.397673598,1643.38,1.28315748,433.3,-0.0784060511,1096.48,-1.569176631
-1.283389791,1642.81,-0.03468461342,433.37,0.01615508885,1092.39,-0.3730118196
5.398317316,1626.13,-1.015333483,433.43,0.01384498235,1107.05,1.342011553
-2.630125672,1612.52,-0.8369564549,435.1,0.3852986641,1097.97,-0.820197823
-3.535272134,1636.36,1.478431275,436.03,0.2137439669,1103.06,0.4635827937
-8.042426529,1626.73,-0.5885013078,436.72,0.1582459922,1095.38,-0.6962449912
0,1639.04,0.7567328321,436.35,-0.08472247664,1095.28,-0.009129251949
10.52804918,1651.81,0.7791146037,436.66,0.07104388679,1136.61,3.77346432
-3.405420259,1628.93,-1.385147202,438.53,0.428250813,1126.69,-0.8727707833
-22.48119357,1588.19,-2.501028282,437.49,-0.2371559528,1122.39,-0.3816489008
1.808089953,1592.43,0.2669705766,437.17,-0.07314452902,1132.95,0.9408494374
8.324129672,1573.09,-1.214496085,433.83,-0.7640048494,1124.61,-0.7361313385
-1.993886476,1588.03,0.9497231563,432.97,-0.1982343314,1114.68,-0.8829727639
-6.682901471,1603.26,0.959049892,422.85,-2.337344389,1124,0.8361144005
5.032629468,1613.2,0.6199867769,420.61,-0.529738678,1114.11,-0.8798932384
5.383515786,1606.28,-0.4289610712,413.16,-1.771237013,1120.7,0.591503532
13.14871591,1614.96,0.5403790124,412.04,-0.2710814212,1147.21,2.365485857
12.79448405,1614.08,-0.0544905137,415.63,0.8712746335,1136.87,-0.9013171085
1.761540636,1615.41,0.08239988105,414.05,-0.3801458028,1137.78,0.08004433225
15.97526489,#N/A,#N/A,416.22,0.5240912933,1110.93,-2.359858672
5.024563322,1631.89,#N/A,410.24,-1.436740185,1117.14,0.5589911156
-7.749902856,1640.46,0.5251579457,406.56,-0.8970358814,1117.92,0.06982115044
3.266801607,1652.32,0.722967948,409.58,0.7428177883,1124.42,0.5814369543
3.655890184,1652.62,0.01815628934,405.01,-1.115777138,1130.47,0.5380551751
-2.929692803,1675.02,1.355423509,402.55,-0.6073924101,1135.42,0.437870974
